UWI,FM_TOP,PERF,DEPTH,GR,PEF,SP,CALX,CALI,RHOB,DPSS,NPSS,DRHO,ILD,ILM,SFL,DT,TOP_U,BASE_U,THICK_U,DEPTH_AVE_U,KMAX,K90,KV,COREPHI,GD,BD,"RSO
","RSW
",LITHOLOGY,PLUG NUMBER,Phi*H,Kmax/K90,Kvert/K90,RQI,NormPhi,FZI,Binned FZI,Fractured
100042700505W400,RRDN,,1088.1,61.188,,-30.96,200.75,206.436,2515.44,0.081551515,0.244,74.12,3.731,3.766,7.516,311.367,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.2,61.337,,-31.022,200.765,206.683,2512.04,0.083612121,0.244,73.16,3.683,3.74,7.497,312.224,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.3,61.188,,-31.074,200.785,206.436,2509.2,0.085333333,0.243,72.28,3.643,3.715,7.469,312.918,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.4,60.446,,-31.146,200.82,206.436,2506.62,0.08689697,0.24,72.84,3.609,3.687,7.415,313.612,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.5,59.703,,-31.29,200.9,206.683,2503.5,0.088787879,0.237,77,3.566,3.646,7.295,314.441,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.6,59.109,,-31.354,200.92,206.683,2501.82,0.089806061,0.236,80.2,3.553,3.633,7.236,315.271,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.7,58.96,,-31.388,200.955,206.683,2499.78,0.091042424,0.236,82.2,3.542,3.619,7.194,316.086,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.8,58.96,,-31.396,200.975,206.683,2497.58,0.092375758,0.236,82.92,3.53,3.606,7.17,316.901,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1088.9,59.703,,-31.408,200.95,206.683,2495.04,0.093915152,0.236,82.48,3.512,3.589,7.161,317.635,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089,60.594,,-31.48,200.85,206.683,2491.6,0.096,0.236,81.2,3.479,3.563,7.155,318.368,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.1,61.188,,-31.656,200.75,206.683,2491.12,0.096290909,0.238,82.8,3.466,3.55,7.134,318.776,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.2,62.079,,-31.91,200.62,206.683,2491.3,0.096181818,0.24,85.24,3.455,3.541,7.098,319.184,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.3,62.822,,-32.206,200.48,206.683,2492.14,0.095672727,0.243,87.32,3.448,3.533,7.046,319.331,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.4,62.97,,-32.556,200.315,206.436,2494.64,0.094157576,0.247,84.48,3.444,3.523,6.972,319.478,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.5,63.119,,-33.02,200.075,206.683,2500.8,0.090424242,0.252,68.8,3.444,3.508,6.865,319.574,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.6,62.673,,-33.076,200.035,206.683,2505.04,0.087854545,0.253,51.36,3.439,3.492,6.84,319.669,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.7,62.079,,-33.066,200.025,206.683,2508.74,0.085612121,0.253,35,3.428,3.469,6.822,319.771,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.8,61.337,,-33.03,200.045,206.683,2511.06,0.084206061,0.252,23.32,3.41,3.44,6.802,319.873,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1089.9,60.743,,-33.01,200.095,206.683,2509.74,0.085006061,0.252,22.28,3.375,3.395,6.752,320.806,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090,60.594,,-33.05,200.175,206.683,2501.1,0.090242424,0.251,40.2,3.301,3.313,6.629,321.74,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.1,60.594,,-33.13,200.175,206.683,2492.22,0.095624242,0.25,53.64,3.257,3.265,6.532,323.918,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.2,61.485,,-33.21,200.145,206.436,2482.86,0.10129697,0.249,62.28,3.213,3.217,6.429,326.096,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.3,63.713,,-33.266,200.105,206.436,2473.86,0.106751515,0.249,65,3.166,3.17,6.326,328.77,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.4,65.644,,-33.26,200.05,205.941,2465.16,0.112024242,0.25,60.48,3.107,3.113,6.201,331.444,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.5,67.723,,-33.14,199.95,205.693,2455.8,0.11769697,0.256,47.2,3.016,3.024,6.007,333.853,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.6,69.356,,-33.012,199.93,205.446,2455.08,0.118133333,0.26,46.56,2.974,2.985,5.923,336.262,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.7,70.842,,-32.884,199.91,205.198,2456.22,0.117442424,0.265,50.12,2.933,2.95,5.847,338.455,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.8,71.881,,-32.764,199.9,205.198,2458.54,0.116036364,0.269,56.68,2.893,2.92,5.781,340.649,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1090.9,73.218,,-32.666,199.895,205.198,2461.76,0.114084848,0.271,66.48,2.842,2.883,5.722,342.41,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091,73.96,,-32.61,199.875,204.95,2466,0.111515152,0.273,81.2,2.751,2.82,5.663,344.172,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.1,74.851,,-32.634,199.875,205.198,2465.12,0.112048485,0.274,87.28,2.691,2.775,5.667,345.347,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.2,76.337,,-32.658,199.89,205.446,2461.78,0.114072727,0.276,94.08,2.62,2.72,5.681,346.522,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.3,78.119,,-32.662,199.92,205.446,2455.62,0.117806061,0.278,101.12,2.542,2.653,5.691,347.236,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.4,81.238,,-32.618,199.97,205.446,2443.12,0.125381818,0.28,108.12,2.434,2.546,5.672,347.949,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.5,84.059,,-32.49,200.05,205.198,2417.6,0.140848485,0.283,115,2.254,2.348,5.585,348.939,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.6,85.545,,-32.418,200.05,204.95,2404.32,0.14889697,0.284,113.56,2.173,2.24,5.483,349.928,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.7,87.772,,-32.352,200.035,204.95,2393.5,0.155454545,0.286,111.16,2.103,2.138,5.354,352.389,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.8,89.851,,-32.288,200.015,204.95,2386.58,0.159648485,0.288,108.28,2.045,2.047,5.193,354.85,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1091.9,92.7,,-32.19,200.02,204.95,2387.48,0.15910303,0.292,103.88,1.998,1.965,4.949,362.436,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092,96.3,,-31.99,200.1,204.95,2402.6,0.149939394,0.3,95.4,1.953,1.885,4.519,370.022,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.1,99.45,,-31.878,200.2,204.95,2419.48,0.139709091,0.304,90.28,1.957,1.899,4.35,374.941,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.2,103.2,,-31.808,200.315,204.95,2438.1,0.128424242,0.305,85.04,1.969,1.938,4.253,379.859,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.3,106.337,,-31.792,200.425,204.95,2456.62,0.1172,0.302,80,1.987,1.999,4.245,381.722,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.4,109.901,,-31.87,200.53,204.95,2475.82,0.105563636,0.292,74.68,2.018,2.1,4.432,383.584,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.5,113.614,,-32.11,200.65,204.95,2499.1,0.091454545,0.269,67.8,2.073,2.286,5.01,378.648,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.6,114.505,,-32.23,200.69,204.95,2504.38,0.088254545,0.261,66.04,2.113,2.379,5.47,373.711,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.7,110.941,,-32.308,200.715,204.95,2508.04,0.086036364,0.254,65.84,2.163,2.47,5.915,354.379,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.8,107.525,,-32.348,200.735,205.693,2510.6,0.084484848,0.251,67.92,2.223,2.557,6.272,335.047,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1092.9,101.4,,-32.362,200.755,206.188,2511.92,0.083684848,0.252,75.72,2.321,2.656,6.467,330.587,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093,94.35,,-32.37,200.775,206.436,2511.2,0.084121212,0.26,95.4,2.506,2.799,6.424,326.127,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.1,88.366,,-32.426,200.795,206.683,2508,0.086060606,0.264,105.8,2.607,2.849,6.275,326.212,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.2,81.832,,-32.518,200.8,206.683,2504.02,0.088472727,0.267,113.44,2.697,2.886,6.122,326.297,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.3,77.97,,-32.63,200.8,206.188,2499.78,0.091042424,0.267,117.76,2.774,2.907,5.982,327.753,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.4,75.297,,-32.77,200.785,205.446,2495.32,0.093745455,0.268,118.24,2.837,2.911,5.84,329.209,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.5,73.366,,-32.97,200.725,204.455,2490.2,0.096848485,0.268,114.4,2.886,2.893,5.658,331.779,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.6,73.069,,-33.018,200.665,203.713,2489.4,0.097333333,0.27,114.08,2.877,2.877,5.604,334.348,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.7,73.812,,-33.024,200.605,203.218,2488.96,0.0976,0.272,115.68,2.862,2.863,5.572,337.132,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.8,74.406,,-32.972,200.545,202.723,2488.56,0.097842424,0.275,118.48,2.845,2.852,5.557,339.916,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1093.9,75.149,,-32.808,200.495,202.228,2487.72,0.098351515,0.276,122.28,2.83,2.85,5.563,342.256,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094,75.891,,-32.44,200.475,201.733,2485.8,0.099515152,0.275,127.4,2.817,2.867,5.595,344.597,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094.1,76.485,,-32.264,200.515,201.733,2485.08,0.099951515,0.272,127.4,2.83,2.893,5.633,344.436,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094.2,76.782,,-32.148,200.585,,2484.72,0.100169697,0.267,126.08,2.85,2.926,5.68,344.275,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094.3,76.188,,-32.088,200.665,,2484.64,0.100218182,0.261,123.52,2.877,2.967,5.741,341.467,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094.4,75.446,,-32.054,200.745,,2484.82,0.100109091,0.256,119.12,2.917,3.022,5.843,338.66,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094.5,74.703,,-31.99,200.825,,2485.3,0.099818182,0.249,111.6,2.988,3.115,6.034,335.562,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,RRDN,,1094.6,73.96,,-31.854,200.825,,2484.9,0.100060606,0.248,107.92,3.022,3.154,6.138,332.463,,,,,,,,,,,,,,,,,,,,,,
